Country	iso3c	ID	Caption	Provider	Artist	ArtistURL	License	LicenseURL	ImageName	InfoURL	FileURL	folder	CreditHTML	Format	Width	Height	iso2c
Tajikistan	TJK	1	Chronic poverty, food insecurity and abandoned households where the males migrate for work has left a fractured society.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Tajikistan_%28507853290%29.jpg/640px-Tajikistan_%28507853290%29.jpg	NA	NA	NA	NA	NA	TJ
Tajikistan	TJK	2	Tajikistan maintains a stubbornly high total fertility rate of over 3 children per woman.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Tajikistan_%28507853286%29.jpg/640px-Tajikistan_%28507853286%29.jpg	NA	NA	NA	NA	NA	TJ
Tajikistan	TJK	3	Human economic activity have caused serious land degradation, deforestation, water quality deterioration, and pollution runoff.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Roads_in_Tajikistan_.jpg/640px-Roads_in_Tajikistan_.jpg	NA	NA	NA	NA	NA	TJ
Tanzania	TZA	1	Reliant on wildlife-based tourism, Tanzania has protected a third of its land.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1631182956979-d45cec60a847?ixid=MnwxMjA3fDB8MHxzZWFyY2h8MXx8dGFuc2FuaWF8ZW58MHx8MHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=900&q=60	NA	NA	NA	NA	NA	TZ
Tanzania	TZA	2	Rapid population growth is putting enormous strains on the environment and its resources.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Dar_es_salaam_City.jpg/640px-Dar_es_salaam_City.jpg	NA	NA	NA	NA	NA	TZ
Tanzania	TZA	3	Tanzania has a total fertility rate of five children per woman.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/People_in_Tanzania_2197_Nevit.jpg/640px-People_in_Tanzania_2197_Nevit.jpg	NA	NA	NA	NA	NA	TZ
Thailand	THA	1	Thailand’s remarkable economic and social development has led to the overexploitation and degradation of much of its biodiversity, rich forests, minerals, marine life, and beautiful beaches.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1500111528867-e830e28287d4?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2338&q=80	NA	NA	NA	NA	NA	TH
Thailand	THA	2	Air pollution in Northern Thailand resulting from fires to more easily find Thai het pho fungus which fetches a high price on the Thai market.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Burning_mountains_Thailand.JPG/640px-Burning_mountains_Thailand.JPG	NA	NA	NA	NA	NA	TH
Thailand	THA	3	Activist Mechai Viravaidya, who led a successful anti-poverty campaign in Thailand during the 1970’s.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Mechai_Viravaidya_2008.jpg/640px-Mechai_Viravaidya_2008.jpg	NA	NA	NA	NA	NA	TH
Trinidad And Tobago	TTO	1	The UNEP reports Trinidad and Tobago as the most industrialized country in the Commonwealth Caribbean region.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1602066556450-62f988867a31?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2832&q=80	NA	NA	NA	NA	NA	TT
Trinidad And Tobago	TTO	2	83.3% of legal frameworks that promote, enforce and monitor gender equality are in place in Trinidad and Togo.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Outreach_TTR.JPG/640px-Outreach_TTR.JPG	NA	NA	NA	NA	NA	TT
Trinidad And Tobago	TTO	3	Point Lisas port serves the industrial estate where petro-chemical and other heavy industries are located in central Trinidad.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Point_Lisas_Port_-_Trinidad_and_Tobago%2C_West_Indies.jpg/640px-Point_Lisas_Port_-_Trinidad_and_Tobago%2C_West_Indies.jpg	NA	NA	NA	NA	NA	TT
Togo	TGO	1	Togo’s mining industry has led to widespread environmental degradation.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Togo_phosphates_mining.jpg/640px-Togo_phosphates_mining.jpg	NA	NA	NA	NA	NA	TG
Togo	TGO	2	One of the problems that has plagued Togo in the past is inadequate education, which contributes to the country’s poverty.	Wikimedia	NA	NA	NA	NA	NA	https://commons.wikimedia.org/wiki/File:Togo-benin_1985-025_hg.jpg	NA	NA	NA	NA	NA	NA	TG
Togo	TGO	3	Close to 30 percent of children in Togo are forced into child labor, and the majority of them are girls.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Market_Girls%2C_Togo.jpg/640px-Market_Girls%2C_Togo.jpg	NA	NA	NA	NA	NA	TG
Tunisia	TUN	1	Overgrazing, along with deforestation, soil erosion, and overuse of limited freshwater supplies drive the desertification of Tunisia.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Oued_zitoun_Bizerte_Tunisia_8.jpg/640px-Oued_zitoun_Bizerte_Tunisia_8.jpg	NA	NA	NA	NA	NA	TN
Tunisia	TUN	2	Overfishing has decimated coastal fisheries.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Tunisian_trawler.jpg/640px-Tunisian_trawler.jpg	NA	NA	NA	NA	NA	TN
Tunisia	TUN	3	 Tunisia’s first modern population policies in the Arab world and on the African continent in the 1970’s, like this family planning center, led to a dramatic decrease in overall total fertility.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Family%2C_Bizerta_-_UNESCO_-_PHOTO0000000897_0001.tiff/lossy-page1-640px-Family%2C_Bizerta_-_UNESCO_-_PHOTO0000000897_0001.tiff.jpg	NA	NA	NA	NA	NA	TN
Turkey	TUR	1	Istanbul is one of the world's most populous cities, ranking as the world's fourth largest city and the largest European city.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Metropolitian_Istanbul_-_Landscapes_of_Turkey_12.jpg/640px-Metropolitian_Istanbul_-_Landscapes_of_Turkey_12.jpg	NA	NA	NA	NA	NA	TR
Turkey	TUR	2	Pressures of population and urganization have resulted in water scarcity.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Water_tanks_in_Tuzla%2C_Karata%C5%9F.jpg/640px-Water_tanks_in_Tuzla%2C_Karata%C5%9F.jpg	NA	NA	NA	NA	NA	TR
Turkey	TUR	3	Turkey is working to create national gardens and ecological corridors on four ecological lines that will connect the north and south, and east and west of Turkey.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Fatih_Forest_Nature_Park.jpg/640px-Fatih_Forest_Nature_Park.jpg	NA	NA	NA	NA	NA	TR
Turkmenistan	TKM	1	The Karakum desert occupies approximately 80 percent of the whole country.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Karakum_Desert%2C_Turkmenistan.jpg/640px-Karakum_Desert%2C_Turkmenistan.jpg	NA	NA	NA	NA	NA	TM
Turkmenistan	TKM	2	The country is richly endowed with hydrocarbons and has substantial recoverable natural gas and oil reserves.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Oil-well-donkeys-Balkan-province-Turkmenistan.jpg/640px-Oil-well-donkeys-Balkan-province-Turkmenistan.jpg	NA	NA	NA	NA	NA	TM
Turkmenistan	TKM	3	A devastated economy, rampant unemployment, and a repressive authoritarian government are responsible for driving people in Turkmenistan to leave for Russia, Turkey, and Uzbekistan.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Hojagala-Etrek_District-Balkan-Turkmenistan-skyline.jpg/640px-Hojagala-Etrek_District-Balkan-Turkmenistan-skyline.jpg	NA	NA	NA	NA	NA	TM
Uganda	UGA	1	Natural resources account for 85 % of export earnings and more than 80% of the workforce is active in agriculture which makes Uganda subject to several environment-related worrying trends including deforestation.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Habitat_Destruction%2C_Uganda_%2821429887344%29.jpg/640px-Habitat_Destruction%2C_Uganda_%2821429887344%29.jpg	NA	NA	NA	NA	NA	UG
Uganda	UGA	2	Refugees from conflict in the eastern Democratic Republic of the Congo leave the Nyakabande transit camp in Uganda.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Refugees_in_transit_from_the_border_with_DRC_to_Rwamwanja%2C_Uganda_%289086821264%29.jpg/640px-Refugees_in_transit_from_the_border_with_DRC_to_Rwamwanja%2C_Uganda_%289086821264%29.jpg	NA	NA	NA	NA	NA	UG
Uganda	UGA	3	The country has a high total fertility rate averaging over 5 children per woman.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Woman_with_Child_-_Kisoro_-_Southwestern_Uganda.jpg/640px-Woman_with_Child_-_Kisoro_-_Southwestern_Uganda.jpg	NA	NA	NA	NA	NA	UG
Ukraine	UKR	1	The past two decades that rate has averaged below 1 ½ children per woman.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Patriotic_family.jpg/640px-Patriotic_family.jpg	NA	NA	NA	NA	NA	UA
Ukraine	UKR	2	The Wilson Center reported that according to the Global Gender Gap Index 2020, Ukraine has closed 72 percent of the gender gap in the past three years, placing it among the top third of countries. Ukrainian Women’s Congress.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Ukrainian_Women%E2%80%99s_Congress_%282018-12-07%29_16.jpg/640px-Ukrainian_Women%E2%80%99s_Congress_%282018-12-07%29_16.jpg	NA	NA	NA	NA	NA	UA
Ukraine	UKR	3	100 FEMEN activists participated in protest ""Ukraine is not a Brothel!"" against sex tourism and prostitution at Independence Square, Kiev, Ukraine.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Ukraine_is_not_a_Brothel-6.jpg/640px-Ukraine_is_not_a_Brothel-6.jpg	NA	NA	NA	NA	NA	UA
United Arab Emirates	ARE	1	The country’s water and carbon footprints are amongst the highest in the world.	Wikimedia	NA	NA	NA	NA	NA	https://commons.wikimedia.org/wiki/File:Al_Majaz_Amphitheatre_Sharjah_United_Arab_Emirates_01.jpg	NA	NA	NA	NA	NA	NA	AE
United Arab Emirates	ARE	2	A desalination plant in UAE discharges highly salinated water into the Arabian Gulf disrupting sea life.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Desalination_plant_RAK.jpg/640px-Desalination_plant_RAK.jpg	NA	NA	NA	NA	NA	AE
United Arab Emirates	ARE	3	Women’s rights in the UAE are improving, passing domestic laws and reforms in 2020 to give greater protection, rights and empowerment to women, but businesswoman like Managing Director Raja Al Gurg of the Easa Saleh Al Gurg Group are still too few.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Dr._Raja_Al_Gurg.jpg/640px-Dr._Raja_Al_Gurg.jpg	NA	NA	NA	NA	NA	AE
United Kingdom	GBR	1	Air pollution in the UK is the  single biggest environmental threat to its citizen's health.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/LB_of_Camden_Air_Pollution_Monitoring_Station%2C_Shaftesbury_Avenue%2C_WC2_-_geograph.org.uk_-_1295381.jpg/640px-LB_of_Camden_Air_Pollution_Monitoring_Station%2C_Shaftesbury_Avenue%2C_WC2_-_geograph.org.uk_-_1295381.jpg	NA	NA	NA	NA	NA	GB
United Kingdom	GBR	2	Drinking water in the UK has been deteriorating in quality over the last 60 years. A major cause of this is nitrates from agriculture.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Watering_in_Wennington_-_geograph.org.uk_-_49350.jpg/640px-Watering_in_Wennington_-_geograph.org.uk_-_49350.jpg	NA	NA	NA	NA	NA	GB
United Kingdom	GBR	3	Unsustainable population will continue to put pressure on UK housing, transportation infrastructure, schools and other social services.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/ElyRailwayStationUK-CrowdedPlatform.jpg/640px-ElyRailwayStationUK-CrowdedPlatform.jpg	NA	NA	NA	NA	NA	GB
Uruguay	URY	1	Uruguay is blessed with rich and abundant biodiversity and a small human population.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1624416254374-b471bfcaac81?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=870&q=80	NA	NA	NA	NA	NA	UY
Uruguay	URY	2	In Uruguay, cattle outnumber people 5 to 1.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Free-range_cows_in_grass.jpg/640px-Free-range_cows_in_grass.jpg	NA	NA	NA	NA	NA	UY
Uruguay	URY	3	Uruguay scores high on the UN’s human development indicators however gender equality gaps. The International Women’s March in Montevideo.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/International_women%27s_strike%2C_Montevideo%2C_2018_%28cropped%29.jpg/640px-International_women%27s_strike%2C_Montevideo%2C_2018_%28cropped%29.jpg	NA	NA	NA	NA	NA	UY
United States	USA	1	The rising population in the US is raising demand for infrastructure like housing, roads, water and sewer, schools, and for food.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Columbus_Housing_for_all_%2806.30.21%29_IMG_9194_%2851324683689%29.jpg/640px-Columbus_Housing_for_all_%2806.30.21%29_IMG_9194_%2851324683689%29.jpg	NA	NA	NA	NA	NA	US
United States	USA	2	The IUCN ranks the United States as one of the worst offenders of global biodiversity loss from its continued growth and sprawl.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Chicagoland_air.jpg/640px-Chicagoland_air.jpg	NA	NA	NA	NA	NA	US
United States	USA	3	The US is the largest annual immigrant destination in the world with an average of over one million immigrants settling in the country annually.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Welcome_to_the_United_States_sign_at_the_Peace_Arch.jpg/640px-Welcome_to_the_United_States_sign_at_the_Peace_Arch.jpg	NA	NA	NA	NA	NA	US
Uzbekistan	UZB	1	Uzbekistan’s president has made increasing the role and status of women in society a priority.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Uzbekistan_%2863452581%29.jpg/640px-Uzbekistan_%2863452581%29.jpg	NA	NA	NA	NA	NA	UZ
Uzbekistan	UZB	2	Intense agriculture practices around grains and cotton have led to heavy use of pesticides and fertilizers.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Cotton_field_%28Tashkent_region%2C_Uzbekistan%29-02.jpg/640px-Cotton_field_%28Tashkent_region%2C_Uzbekistan%29-02.jpg	NA	NA	NA	NA	NA	UZ
Uzbekistan	UZB	3	Tashkent, Uzbekistan.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/View_from_Hotel_Uzbekistan_in_Tashkent.jpg/640px-View_from_Hotel_Uzbekistan_in_Tashkent.jpg	NA	NA	NA	NA	NA	UZ
Venezuela	VEN	1	Pollution in Venzuela’s Maracaibo Lake, the biggest lake of South America.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Pollution_in_Maracaibo_lake.jpg/640px-Pollution_in_Maracaibo_lake.jpg	NA	NA	NA	NA	NA	VE
Venezuela	VEN	2	Slums of Caracas.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Slums_in_Caracas%2C_Venezuela.jpg/640px-Slums_in_Caracas%2C_Venezuela.jpg	NA	NA	NA	NA	NA	VE
Venezuela	VEN	3	The International Union for the Conservation of Nature (IUCN) has classified Venezuela’s Brown Spider Monkey as critically endangered.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/BrownSpiderMonkey_%28edit2%29.jpg/534px-BrownSpiderMonkey_%28edit2%29.jpg	NA	NA	NA	NA	NA	VE
Vietnam	VNM	1	Vietnam has been transitioned from a centrally planned, highly agrarian economy to a more industrial and market-based economy with significantly raised incomes.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Vietnam_-_panoramio_%28233%29.jpg/640px-Vietnam_-_panoramio_%28233%29.jpg	NA	NA	NA	NA	NA	VN
Vietnam	VNM	2	Logging and slash-and-burn agricultural practices contribute to deforestation.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Logging_Truck_on_the_road_to_Hue%2C_Vietnam_%287090631943%29.jpg/640px-Logging_Truck_on_the_road_to_Hue%2C_Vietnam_%287090631943%29.jpg	NA	NA	NA	NA	NA	VN
Vietnam	VNM	3	Growing urban industrialization and population migration are rapidly degrading the environment in Hanoi and Ho Chi Minh City.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/K%C3%AAnh%2C_364_Th%C3%A1i_H%C3%A0%2C_H%C3%A0_N%E1%BB%99i_002.JPG/640px-K%C3%AAnh%2C_364_Th%C3%A1i_H%C3%A0%2C_H%C3%A0_N%E1%BB%99i_002.JPG	NA	NA	NA	NA	NA	VN
Yemen	YEM	1	UNICEF said 11.3 million Yemeni children need humanitarian assistance to survive, ""2.3 million children under five are acutely malnourished and nearly 400,000 of them suffering from severe acute malnutrition are at imminent risk of death."".	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Getting-back-to-school-in-old-Sadah-2016.jpg/640px-Getting-back-to-school-in-old-Sadah-2016.jpg	NA	NA	NA	NA	NA	YE
Yemen	YEM	2	Women in Yemen continue to face severe discrimination in law and practice.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Yemeni_women_traditional_costume.jpg/640px-Yemeni_women_traditional_costume.jpg	NA	NA	NA	NA	NA	YE
Yemen	YEM	3	 Since 2014, civil war has created a horrific humanitarian and ecological crisis.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/When_this_home_in_Hajar_Aukaish_-_Yemen_-_was_bombed_four_children_for_women_and_two_men_were_killed.jpg/640px-When_this_home_in_Hajar_Aukaish_-_Yemen_-_was_bombed_four_children_for_women_and_two_men_were_killed.jpg	NA	NA	NA	NA	NA	YE
Zambia	ZMB	1	A high fertility rate has led Zambia to become one of the world’s youngest countries by median age.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Woman_from_small_village_peeling_corn_-_Zambia.jpg/640px-Woman_from_small_village_peeling_corn_-_Zambia.jpg	NA	NA	NA	NA	NA	ZM
Zambia	ZMB	2	Pressure is expected to grow dramatically in Zambia for jobs, health care and other social services.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Kalomo_Hospital.jpg/640px-Kalomo_Hospital.jpg	NA	NA	NA	NA	NA	ZM
Zambia	ZMB	3	With internal growth and external demand on its resources, Zambia is witnessing worsening environmental issues.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Zambia_2.JPG/640px-Zambia_2.JPG	NA	NA	NA	NA	NA	ZM
Zimbabwe	ZWE	1	Zimbabwe is rich in natural resources and diverse wildlife.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Victoria_Falls%2C_Zimbabwe_01.jpg/640px-Victoria_Falls%2C_Zimbabwe_01.jpg	NA	NA	NA	NA	NA	ZW
Zimbabwe	ZWE	2	Deforestation, poaching and resource exploitation are destroying park systems.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Bumi_Hills_Anti-Poaching_Unit_Protecting_Elephants_in_Zimbabwe.jpg/640px-Bumi_Hills_Anti-Poaching_Unit_Protecting_Elephants_in_Zimbabwe.jpg	NA	NA	NA	NA	NA	ZW
Zimbabwe	ZWE	3	Gains have been made in education and gender equality the past 20 years but significant gaps still remain.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Delphine_at_her_high_school%2C_Zimbabwe_%2836938574942%29.jpg/640px-Delphine_at_her_high_school%2C_Zimbabwe_%2836938574942%29.jpg	NA	NA	NA	NA	NA	ZW
