Country	iso3c	ID	Caption	Provider	Artist	ArtistExtra	ArtistURL	Artist2ndURL	ArtistHTML	License	LicenseURL	InfoURL	FileURL	iso2c	folder	ImageName	OriginURL	Previous effort to make Attribution
Kyrgyzstan	KGZ	3	Since 2010 Kyrgyzstan has averaged three children per mother.	Wikimedia	George6996		NA	NA	<a href='//commons.wikimedia.org/w/index.php?title=User:George6996&amp;action=edit&amp;redlink=1' class='new' title='User:George6996 (page does not exist)'>George6996</a>	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:Kyrgyz_rural_family_at_Tash_Rabat_Caravanserai%2C_TianShan_Mountains.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Kyrgyz_rural_family_at_Tash_Rabat_Caravanserai%2C_TianShan_Mountains.jpg/640px-Kyrgyz_rural_family_at_Tash_Rabat_Caravanserai%2C_TianShan_Mountains.jpg	KG	d/d4/	Kyrgyz_rural_family_at_Tash_Rabat_Caravanserai%2C_TianShan_Mountains.jpg	NA	<a href='//commons.wikimedia.org/w/index.php?title=User:George6996&amp;action=edit&amp;redlink=1' class='new' title='User:George6996 (page does not exist)'>George6996</a>, <a href='https://commons.wikimedia.org/wiki/File:Kyrgyz_rural_family_at_Tash_Rabat_Caravanserai%2C_TianShan_Mountains.jpg'>Kyrgyz_rural_family_at_Tash_Rabat_Caravanserai%2C_TianShan_Mountains.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/4.0'>CC BY-SA 4.0</a>, via Wikimedia Commons
Kyrgyzstan	KGZ	4	Over 85% of land is exposed to erosion, posing serious threats to food security and agricultural production. Air and water pollution are problematic due to mining and toxic waste.	Wikimedia	NA	NA	NA	NA	<b><a href='//commons.wikimedia.org/wiki/User:A.Savin/UP' class='mw-redirect' title='User:A.Savin/UP'>A.Savin</a></b> (<a href='//commons.wikimedia.org/wiki/User:A.Savin/TP' class='mw-redirect' title='User:A.Savin/TP'>Wikimedia Commons</a> <b>·</b> <i><b><span class='plainlinks'><a rel='nofollow' class='external text' href='http://wikiphoto.space/feedback/'>WikiPhotoSpace</a></span></b></i>)	FAL	http://artlibre.org/licence/lal/en	https://commons.wikimedia.org/wiki/File:Osh_03-2016_img10_market.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Osh_03-2016_img10_market.jpg/640px-Osh_03-2016_img10_market.jpg	KG	b/ba/	Osh_03-2016_img10_market.jpg	NA	<b><a href='//commons.wikimedia.org/wiki/User:A.Savin/UP' class='mw-redirect' title='User:A.Savin/UP'>A.Savin</a></b> (<a href='//commons.wikimedia.org/wiki/User:A.Savin/TP' class='mw-redirect' title='User:A.Savin/TP'>Wikimedia Commons</a> <b>·</b> <i><b><span class='plainlinks'><a rel='nofollow' class='external text' href='http://wikiphoto.space/feedback/'>WikiPhotoSpace</a></span></b></i>), <a href='https://commons.wikimedia.org/wiki/File:Osh_03-2016_img10_market.jpg'>Osh_03-2016_img10_market.jpg</a>; <a href='http://artlibre.org/licence/lal/en'>FAL</a>, via Wikimedia Commons
Laos	LAO	1	The average woman in Laos at the turn of the century was having just under five children. Today that number has been cut almost in half to 2.7.	Wikimedia	Basile Morin		//commons.wikimedia.org/wiki/User:Basile_Morin	NA	<a href='//commons.wikimedia.org/wiki/User:Basile_Morin' title='User:Basile Morin'>Basile Morin</a>	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:Young_mother_smiling_while_holding_her_baby_in_Laos.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Young_mother_smiling_while_holding_her_baby_in_Laos.jpg/640px-Young_mother_smiling_while_holding_her_baby_in_Laos.jpg	LA	8/85/	Young_mother_smiling_while_holding_her_baby_in_Laos.jpg	NA	<a href='//commons.wikimedia.org/wiki/User:Basile_Morin' title='User:Basile Morin'>Basile Morin</a>, <a href='https://commons.wikimedia.org/wiki/File:Young_mother_smiling_while_holding_her_baby_in_Laos.jpg'>Young_mother_smiling_while_holding_her_baby_in_Laos.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/4.0'>CC BY-SA 4.0</a>, via Wikimedia Commons
Laos	LAO	2	Forest Landscape Integrity Index 2019 map of Laos. Forest condition measured by degree of anthropogenic modification. 0 = Most modification; 10= Least.	Wikimedia	PhnomPencil		//commons.wikimedia.org/wiki/User:PhnomPencil	NA	<a href='//commons.wikimedia.org/wiki/User:PhnomPencil' title='User:PhnomPencil'>PhnomPencil</a>	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:FLII_Laos.png	https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/FLII_Laos.png/640px-FLII_Laos.png	LA	d/df/	FLII_Laos.png	NA	<a href='//commons.wikimedia.org/wiki/User:PhnomPencil' title='User:PhnomPencil'>PhnomPencil</a>, <a href='https://commons.wikimedia.org/wiki/File:FLII_Laos.png'>FLII_Laos.png</a>; <a href='https://creativecommons.org/licenses/by-sa/4.0'>CC BY-SA 4.0</a>, via Wikimedia Commons
Laos	LAO	3	Mongabay reported that slash-and-burn agriculture, uncontrolled fires, commercial and illegal logging, and fuelwood collection resulted in the loss of 6.8 percent of the country's forests between 1990 and 2005.	Wikimedia	NA	NA	NA	NA	Adam Jones <a href='//commons.wikimedia.org/wiki/User:Adam63' title='User:Adam63'>Adam63</a>	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	https://commons.wikimedia.org/wiki/File:Laos_-_Bolaven_Plateau_-_Logging.JPG	https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Laos_-_Bolaven_Plateau_-_Logging.JPG/640px-Laos_-_Bolaven_Plateau_-_Logging.JPG	LA	c/cd/	Laos_-_Bolaven_Plateau_-_Logging.JPG	NA	Adam Jones <a href='//commons.wikimedia.org/wiki/User:Adam63' title='User:Adam63'>Adam63</a>, <a href='https://commons.wikimedia.org/wiki/File:Laos_-_Bolaven_Plateau_-_Logging.JPG'>Laos_-_Bolaven_Plateau_-_Logging.JPG</a>; <a href='https://creativecommons.org/licenses/by-sa/3.0'>CC BY-SA 3.0</a>, via Wikimedia Commons
Laos	LAO	4	With above replacement birth rates the country will be living unsustainably going forward without greater effort in empowering women and providing family planning.	Wikimedia	BigBrotherMouse		//commons.wikimedia.org/wiki/User:BigBrotherMouse	NA	<a href='//commons.wikimedia.org/wiki/User:BigBrotherMouse' title='User:BigBrotherMouse'>BigBrotherMouse</a>	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	https://commons.wikimedia.org/wiki/File:Laos_-_a_Katang_woman_spinning_cotton.JPG	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Laos_-_a_Katang_woman_spinning_cotton.JPG/640px-Laos_-_a_Katang_woman_spinning_cotton.JPG	LA	0/0e/	Laos_-_a_Katang_woman_spinning_cotton.JPG	NA	<a href='//commons.wikimedia.org/wiki/User:BigBrotherMouse' title='User:BigBrotherMouse'>BigBrotherMouse</a>, <a href='https://commons.wikimedia.org/wiki/File:Laos_-_a_Katang_woman_spinning_cotton.JPG'>Laos_-_a_Katang_woman_spinning_cotton.JPG</a>; <a href='https://creativecommons.org/licenses/by-sa/3.0'>CC BY-SA 3.0</a>, via Wikimedia Commons
Latvia	LVA	3	Health spending in Latvia is among the lowest in the EU, resulting in considerable resource constraints within the health system.	Wikimedia	Igors Jefimovs		https://www.panoramio.com/user/1378898?with_photo_id=23921920	NA	<a rel='nofollow' class='external text' href='https://www.panoramio.com/user/1378898?with_photo_id=23921920'>Igors Jefimovs</a>	CC BY 3.0	https://creativecommons.org/licenses/by/3.0	https://commons.wikimedia.org/wiki/File:Jelgava_town_hospital_-_Igors_Jefimovs_-_Panoramio.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Jelgava_town_hospital_-_Igors_Jefimovs_-_Panoramio.jpg/640px-Jelgava_town_hospital_-_Igors_Jefimovs_-_Panoramio.jpg	LV	f/f7/	Jelgava_town_hospital_-_Igors_Jefimovs_-_Panoramio.jpg	NA	<a rel='nofollow' class='external text' href='https://www.panoramio.com/user/1378898?with_photo_id=23921920'>Igors Jefimovs</a>, <a href='https://commons.wikimedia.org/wiki/File:Jelgava_town_hospital_-_Igors_Jefimovs_-_Panoramio.jpg'>Jelgava_town_hospital_-_Igors_Jefimovs_-_Panoramio.jpg</a>; <a href='https://creativecommons.org/licenses/by/3.0'>CC BY 3.0</a>, via Wikimedia Commons
Lebanon	LBN	1	With a massive displacement of Syrians (estimated around 1.5 million into Lebanon) from its civil war beginning in 2011 and a median age of under 30 years old its population has been generally increasing.	Wikimedia	Russell Watkins/DFID	NA	NA	NA	Russell Watkins/DFID	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	https://commons.wikimedia.org/wiki/File:Syrian_refugee_children.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Syrian_refugee_children.jpg/640px-Syrian_refugee_children.jpg	LB	b/b6/	Syrian_refugee_children.jpg	NA	Russell Watkins/DFID, <a href='https://commons.wikimedia.org/wiki/File:Syrian_refugee_children.jpg'>Syrian_refugee_children.jpg</a>; <a href='https://creativecommons.org/licenses/by/2.0'>CC BY 2.0</a>, via Wikimedia Commons
Lebanon	LBN	2	A protest in Tyre/Sour.	Wikimedia	RomanDeckert		//commons.wikimedia.org/wiki/User:RomanDeckert	NA	<a href='//commons.wikimedia.org/wiki/User:RomanDeckert' title='User:RomanDeckert'>RomanDeckert</a>	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:SourTyre-LebanonProtests_RomanDeckert22102019.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/SourTyre-LebanonProtests_RomanDeckert22102019.jpg/640px-SourTyre-LebanonProtests_RomanDeckert22102019.jpg	LB	2/21/	SourTyre-LebanonProtests_RomanDeckert22102019.jpg	NA	<a href='//commons.wikimedia.org/wiki/User:RomanDeckert' title='User:RomanDeckert'>RomanDeckert</a>, <a href='https://commons.wikimedia.org/wiki/File:SourTyre-LebanonProtests_RomanDeckert22102019.jpg'>SourTyre-LebanonProtests_RomanDeckert22102019.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/4.0'>CC BY-SA 4.0</a>, via Wikimedia Commons
Lesotho	LSO	1	Women’s literacy rates and other levels of education are higher than those for men, yet most Basotho women work jobs that have lower status and pay.	Wikimedia	Michael Denne	from Hobart, Australia	https://www.flickr.com/people/72256661@N00	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/72256661@N00'>Michael Denne</a> from Hobart, Australia	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	https://commons.wikimedia.org/wiki/File:Lesotho_class.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Lesotho_class.jpg/640px-Lesotho_class.jpg	LS	4/4d/	Lesotho_class.jpg	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/72256661@N00'>Michael Denne</a> from Hobart, Australia, <a href='https://commons.wikimedia.org/wiki/File:Lesotho_class.jpg'>Lesotho_class.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/2.0'>CC BY-SA 2.0</a>, via Wikimedia Commons
Lesotho	LSO	3	Ecosystems have been pushed to their limits by over-cultivation, overgrazing, and over-harvesting.	Wikimedia	Lehlohonolo Chefa		NA	NA	<a href='//commons.wikimedia.org/w/index.php?title=User:Lgchefa&amp;action=edit&amp;redlink=1' class='new' title='User:Lgchefa (page does not exist)'>Lehlohonolo Chefa</a>	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:Maoa-Mafubelu_Fruits_Farm.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Maoa-Mafubelu_Fruits_Farm.jpg/640px-Maoa-Mafubelu_Fruits_Farm.jpg	LS	8/8c/	Maoa-Mafubelu_Fruits_Farm.jpg	NA	<a href='//commons.wikimedia.org/w/index.php?title=User:Lgchefa&amp;action=edit&amp;redlink=1' class='new' title='User:Lgchefa (page does not exist)'>Lehlohonolo Chefa</a>, <a href='https://commons.wikimedia.org/wiki/File:Maoa-Mafubelu_Fruits_Farm.jpg'>Maoa-Mafubelu_Fruits_Farm.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/4.0'>CC BY-SA 4.0</a>, via Wikimedia Commons
Liberia	LBR	1	Liberia is the largest rubber producer in the world.	Wikimedia	Erik Cleves Kristensen	NA	NA	NA	Erik Cleves Kristensen	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	https://commons.wikimedia.org/wiki/File:Rubber_Tree_Plantation_in_Margibi_County%2C_Liberia.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Rubber_Tree_Plantation_in_Margibi_County%2C_Liberia.jpg/640px-Rubber_Tree_Plantation_in_Margibi_County%2C_Liberia.jpg	LR	0/09/	Rubber_Tree_Plantation_in_Margibi_County%2C_Liberia.jpg	NA	Erik Cleves Kristensen, <a href='https://commons.wikimedia.org/wiki/File:Rubber_Tree_Plantation_in_Margibi_County%2C_Liberia.jpg'>Rubber_Tree_Plantation_in_Margibi_County%2C_Liberia.jpg</a>; <a href='https://creativecommons.org/licenses/by/2.0'>CC BY 2.0</a>, via Wikimedia Commons
Liberia	LBR	2	A street in the capital - Monrovia, Liberia.	Wikimedia	Jonathan Harrison UK	NA	NA	NA	Jonathan Harrison UK	CC BY-SA 1.0	https://creativecommons.org/licenses/by-sa/1.0	https://commons.wikimedia.org/wiki/File:Monrovia_Street.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Monrovia_Street.jpg/640px-Monrovia_Street.jpg	LR	2/28/	Monrovia_Street.jpg	NA	Jonathan Harrison UK, <a href='https://commons.wikimedia.org/wiki/File:Monrovia_Street.jpg'>Monrovia_Street.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/1.0'>CC BY-SA 1.0</a>, via Wikimedia Commons
Libya	LBY	1	Libya is predominantly a desert country with limited renewable resources.	Wikimedia	NA	NA	NA	NA	Luca Galuzzi (<a href='//commons.wikimedia.org/wiki/User:Lucag' title='User:Lucag'>Lucag</a>)	CC BY-SA 2.5	https://creativecommons.org/licenses/by-sa/2.5	https://commons.wikimedia.org/wiki/File:Libya_4432_Ghadames_Luca_Galuzzi_2007.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Libya_4432_Ghadames_Luca_Galuzzi_2007.jpg/640px-Libya_4432_Ghadames_Luca_Galuzzi_2007.jpg	LY	0/06/	Libya_4432_Ghadames_Luca_Galuzzi_2007.jpg	NA	Luca Galuzzi (<a href='//commons.wikimedia.org/wiki/User:Lucag' title='User:Lucag'>Lucag</a>), <a href='https://commons.wikimedia.org/wiki/File:Libya_4432_Ghadames_Luca_Galuzzi_2007.jpg'>Libya_4432_Ghadames_Luca_Galuzzi_2007.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/2.5'>CC BY-SA 2.5</a>, via Wikimedia Commons
Libya	LBY	2	The oil and gas sector account for 60% of Libya’s total economy.	Wikimedia	Javier Blas		NA	NA	<a href='//commons.wikimedia.org/w/index.php?title=User:Javierblas&amp;action=edit&amp;redlink=1' class='new' title='User:Javierblas (page does not exist)'>Javier Blas</a>	CC-BY-SA-3.0	http://creativecommons.org/licenses/by-sa/3.0/	https://commons.wikimedia.org/wiki/File:El_Saharara_oil_field%2C_Libya.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/El_Saharara_oil_field%2C_Libya.jpg/640px-El_Saharara_oil_field%2C_Libya.jpg	LY	a/a9/	El_Saharara_oil_field%2C_Libya.jpg	NA	<a href='//commons.wikimedia.org/w/index.php?title=User:Javierblas&amp;action=edit&amp;redlink=1' class='new' title='User:Javierblas (page does not exist)'>Javier Blas</a>, <a href='https://commons.wikimedia.org/wiki/File:El_Saharara_oil_field%2C_Libya.jpg'>El_Saharara_oil_field%2C_Libya.jpg</a>; <a href='http://creativecommons.org/licenses/by-sa/3.0/'>CC-BY-SA-3.0</a>, via Wikimedia Commons
Libya	LBY	3	Kambut, Libya.	Wikimedia	Mujaddara		https://web.archive.org/web/20161114054950/http://www.panoramio.com/user/5162897?with_photo_id=49014906	NA	<a rel='nofollow' class='external text' href='https://web.archive.org/web/20161114054950/http://www.panoramio.com/user/5162897?with_photo_id=49014906'>Mujaddara</a>	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	https://commons.wikimedia.org/wiki/File:Kambut%2C_Libya_-_panoramio.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Kambut%2C_Libya_-_panoramio.jpg/640px-Kambut%2C_Libya_-_panoramio.jpg	LY	2/2b/	Kambut%2C_Libya_-_panoramio.jpg	NA	<a rel='nofollow' class='external text' href='https://web.archive.org/web/20161114054950/http://www.panoramio.com/user/5162897?with_photo_id=49014906'>Mujaddara</a>, <a href='https://commons.wikimedia.org/wiki/File:Kambut%2C_Libya_-_panoramio.jpg'>Kambut%2C_Libya_-_panoramio.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/3.0'>CC BY-SA 3.0</a>, via Wikimedia Commons
Libya	LBY	4	The labor force participation rate among Libyan women aged 15 and above is 28 per cent, compared to 79 per cent among Libyan men.	Wikimedia	David Stanley	from Nanaimo, Canada	https://www.flickr.com/people/79721788@N00	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/79721788@N00'>David Stanley</a> from Nanaimo, Canada	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	https://commons.wikimedia.org/wiki/File:Market_in_Tripoli_%285282720387%29.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Market_in_Tripoli_%285282720387%29.jpg/640px-Market_in_Tripoli_%285282720387%29.jpg	LY	b/b9/	Market_in_Tripoli_%285282720387%29.jpg	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/79721788@N00'>David Stanley</a> from Nanaimo, Canada, <a href='https://commons.wikimedia.org/wiki/File:Market_in_Tripoli_%285282720387%29.jpg'>Market_in_Tripoli_%285282720387%29.jpg</a>; <a href='https://creativecommons.org/licenses/by/2.0'>CC BY 2.0</a>, via Wikimedia Commons
Lithuania	LTU	1	Yale declared Lithuania as the country with the best forest protection and management system in the world, over a 15 year period.	Wikimedia	VietovesLt		https://web.archive.org/web/20161103051548/http://www.panoramio.com/user/8209965?with_photo_id=130259836	NA	<a rel='nofollow' class='external text' href='https://web.archive.org/web/20161103051548/http://www.panoramio.com/user/8209965?with_photo_id=130259836'>VietovesLt</a>	CC BY 3.0	https://creativecommons.org/licenses/by/3.0	https://commons.wikimedia.org/wiki/File:Anyk%C5%A1%C4%8Di%C5%B3_sen.%2C_Lithuania_-_panoramio_%2877%29.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Anyk%C5%A1%C4%8Di%C5%B3_sen.%2C_Lithuania_-_panoramio_%2877%29.jpg/640px-Anyk%C5%A1%C4%8Di%C5%B3_sen.%2C_Lithuania_-_panoramio_%2877%29.jpg	LT	0/05/	Anyk%C5%A1%C4%8Di%C5%B3_sen.%2C_Lithuania_-_panoramio_%2877%29.jpg	NA	<a rel='nofollow' class='external text' href='https://web.archive.org/web/20161103051548/http://www.panoramio.com/user/8209965?with_photo_id=130259836'>VietovesLt</a>, <a href='https://commons.wikimedia.org/wiki/File:Anyk%C5%A1%C4%8Di%C5%B3_sen.%2C_Lithuania_-_panoramio_%2877%29.jpg'>Anyk%C5%A1%C4%8Di%C5%B3_sen.%2C_Lithuania_-_panoramio_%2877%29.jpg</a>; <a href='https://creativecommons.org/licenses/by/3.0'>CC BY 3.0</a>, via Wikimedia Commons
Lithuania	LTU	2	Based on OECD data, Lithuania is among the top 5 countries in the world by postsecondary education attainment.	Wikimedia	Diliff		//commons.wikimedia.org/wiki/User:Diliff	NA	<a href='//commons.wikimedia.org/wiki/User:Diliff' title='User:Diliff'>Diliff</a>	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	https://commons.wikimedia.org/wiki/File:Vilnius_University_M._K._Sarbievijus_Courtyard%2C_Vilnius%2C_Lithuania_-_Diliff.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Vilnius_University_M._K._Sarbievijus_Courtyard%2C_Vilnius%2C_Lithuania_-_Diliff.jpg/640px-Vilnius_University_M._K._Sarbievijus_Courtyard%2C_Vilnius%2C_Lithuania_-_Diliff.jpg	LT	4/45/	Vilnius_University_M._K._Sarbievijus_Courtyard%2C_Vilnius%2C_Lithuania_-_Diliff.jpg	NA	<a href='//commons.wikimedia.org/wiki/User:Diliff' title='User:Diliff'>Diliff</a>, <a href='https://commons.wikimedia.org/wiki/File:Vilnius_University_M._K._Sarbievijus_Courtyard%2C_Vilnius%2C_Lithuania_-_Diliff.jpg'>Vilnius_University_M._K._Sarbievijus_Courtyard%2C_Vilnius%2C_Lithuania_-_Diliff.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/3.0'>CC BY-SA 3.0</a>, via Wikimedia Commons
Lithuania	LTU	3	Egle Radisauskiene, Vice Minister, Ministry of Social Security and Labour, Lithuania attending an informal meeting of ministers for employment, social affairs, family and gender equality.	Wikimedia	EU2017EE Estonian Presidency		https://www.flickr.com/people/145047505@N06	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/145047505@N06'>EU2017EE Estonian Presidency</a>	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	https://commons.wikimedia.org/wiki/File:Informal_meeting_of_ministers_for_employment%2C_social_affairs%2C_family_and_gender_equality_%28iEPSCO%29._Arrivals_Egle_Radisauskiene_%2835180415044%29.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Informal_meeting_of_ministers_for_employment%2C_social_affairs%2C_family_and_gender_equality_%28iEPSCO%29._Arrivals_Egle_Radisauskiene_%2835180415044%29.jpg/1599px-Informal_meeting_of_ministers_for_employment%2C_social_affairs%2C_family_and_gender_equality_%28iEPSCO%29._Arrivals_Egle_Radisauskiene_%2835180415044%29.jpg	LT	a/a5/	Informal_meeting_of_ministers_for_employment%2C_social_affairs%2C_family_and_gender_equality_%28iEPSCO%29._Arrivals_Egle_Radisauskiene_%2835180415044%29.jpg	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/145047505@N06'>EU2017EE Estonian Presidency</a>, <a href='https://commons.wikimedia.org/wiki/File:Informal_meeting_of_ministers_for_employment%2C_social_affairs%2C_family_and_gender_equality_%28iEPSCO%29._Arrivals_Egle_Radisauskiene_%2835180415044%29.jpg'>Informal_meeting_of_ministers_for_employment%2C_social_affairs%2C_family_and_gender_equality_%28iEPSCO%29._Arrivals_Egle_Radisauskiene_%2835180415044%29.jpg</a>; <a href='https://creativecommons.org/licenses/by/2.0'>CC BY 2.0</a>, via Wikimedia Commons
